SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	451/2546	33/81	-5.56821	-1.52124	0.4348
SRX682388	TFs and others	TAL1	Blood	TSU-1621MT	8453	25/2546	2/81	-0.695585	-0.0254322	0.397683
SRX150399	TFs and others	RAD21	Blood	K-562	14118	86/2546	5/81	-0.694966	-0.0254322	0.547211
SRX2741424	TFs and others	CHD4	Others	SCC-9	1459	86/2546	5/81	-0.694966	-0.0254322	0.547211
SRX3230384	TFs and others	FOXO1	Liver	Hep G2	4765	86/2546	5/81	-0.694966	-0.0254322	0.547211
SRX3587641	TFs and others	MYC	Kidney	G-401	1590	86/2546	5/81	-0.694966	-0.0254322	0.547211
SRX4451206	TFs and others	ESR1	Breast	MCF-7	6935	86/2546	5/81	-0.694966	-0.0254322	0.547211
SRX5089461	TFs and others	ESR1	Breast	MCF-7	7711	86/2546	5/81	-0.694966	-0.0254322	0.547211
SRX5124825	TFs and others	FOXA1	Prostate	C4-2	10991	86/2546	5/81	-0.694966	-0.0254322	0.547211
SRX6068069	TFs and others	PGR	Uterus	Endometrium	14677	1571/2546	44/81	-0.694641	-0.0252422	1.13593
SRX265412	TFs and others	KDM5B	Breast	MCF-7	19926	976/2546	37/81	-0.694187	-0.0249257	0.839218
SRX4172743	TFs and others	GATA1	Digestive tract	HCT 116	11164	504/2546	21/81	-0.69337	-0.0242451	0.763551
SRX188954	TFs and others	MYC	Breast	MCF-7	36545	1564/2546	44/81	-0.690448	-0.0214614	1.13086
SRX10119371	TFs and others	TEAD1	Breast	MCF 10A	4102	135/2546	7/81	-0.689221	-0.0206447	0.613568
SRX2188678	TFs and others	BRCA1	Bone	EWS502	942	135/2546	7/81	-0.689221	-0.0206447	0.613568
SRX2355059	TFs and others	ERG	Cardiovascular	HAEC	1826	135/2546	7/81	-0.689221	-0.0206447	0.613568
SRX4367442	TFs and others	TBP	Lung	Bronchial tracheal epithelial cells	1993	282/2546	5/81	-0.688559	-0.0201193	1.79434
SRX7054612	TFs and others	RELA	Cardiovascular	HAEC	2905	87/2546	5/81	-0.688287	-0.0199825	0.553574
SRX2442440	TFs and others	FGFR1	Pluripotent stem cell	iPS derived neural cells	13470	1537/2546	43/81	-0.687893	-0.0198532	1.13719
SRX1460851	TFs and others	BRD4	Blood	Th1 Cells	2911	284/2546	5/81	-0.687883	-0.0198532	1.80707
SRX3595373	TFs and others	Epitope tags	Pluripotent stem cell	hESC H9	24757	285/2546	5/81	-0.687369	-0.0194756	1.81343
SRX2194287	TFs and others	BRD4	Breast	SUM 229PE	7756	510/2546	21/81	-0.687106	-0.0193478	0.772641
SRX334242	TFs and others	E2F1	Unclassified	Unclassified	7143	1037/2546	27/81	-0.685368	-0.0186263	1.22192
SRX3229155	TFs and others	ESR1	Breast	Breast cancer	3363	288/2546	5/81	-0.685135	-0.0186263	1.83252
SRX3852899	TFs and others	NELFE	Blood	K-562	9007	1035/2546	27/81	-0.684825	-0.0186263	1.21956
SRX100509	TFs and others	NR3C1	Uterus	ECC-1	1029	48/2546	3/81	-0.684812	-0.0186263	0.509034
SRX3768263	TFs and others	USF2	Blood	K-562	1241	48/2546	3/81	-0.684812	-0.0186263	0.509034
SRX3829962	TFs and others	MGA	Lung	A549	769	48/2546	3/81	-0.684812	-0.0186263	0.509034
SRX4708026	TFs and others	PTBP1	Liver	Hep G2	816	48/2546	3/81	-0.684812	-0.0186263	0.509034
SRX7522850	TFs and others	STAT3	Breast	MCF10DCIS.com	1084	48/2546	3/81	-0.684812	-0.0186263	0.509034
SRX7902972	TFs and others	Epitope tags	Kidney	293	2006	48/2546	3/81	-0.684812	-0.0186263	0.509034
SRX9090622	TFs and others	IRF8	Blood	MOLM-13	19349	48/2546	3/81	-0.684812	-0.0186263	0.509034
SRX1427526	TFs and others	CREB1	Blood	KG-1	1127	199/2546	3/81	-0.68461	-0.0186263	2.11037
SRX5346121	TFs and others	MYC	Blood	RAMOS	2577	136/2546	7/81	-0.684499	-0.0186263	0.618112
SRX8949279	TFs and others	NCOA3	Breast	ZR-75-1	47409	512/2546	21/81	-0.684482	-0.0186263	0.775671
SRX10119127	TFs and others	LYL1	Blood	MV-4-11	18387	203/2546	3/81	-0.684377	-0.0186263	2.15279
SRX1758523	TFs and others	Epitope tags	Breast	MCF-7	4299	708/2546	17/81	-0.684331	-0.0186263	1.32498
SRX4417526	TFs and others	CTCF	Pluripotent stem cell	hESC derived neural cells	52210	706/2546	17/81	-0.684111	-0.0186263	1.32124
SRX6441749	TFs and others	FOXA1	Pancreas	CFPAC-1	24917	376/2546	16/81	-0.684072	-0.0186263	0.747643
SRX8949797	TFs and others	ASCL1	Unclassified	Unclassified	22112	1505/2546	42/81	-0.682822	-0.0175132	1.14002
SRX334238	TFs and others	E2F1	Unclassified	Unclassified	12609	1504/2546	42/81	-0.682261	-0.0170864	1.13927
SRX369125	TFs and others	GABPA	Blood	CUTLL1	3942	283/2546	13/81	-0.681887	-0.0168481	0.69258
SRX10338564	TFs and others	MYC	Blood	NALM-6	20926	1072/2546	28/81	-0.681596	-0.0166935	1.21805
SRX4824365	TFs and others	AR	Prostate	22Rv1	13588	88/2546	5/81	-0.68145	-0.016683	0.559937
SRX668349	TFs and others	GFP	Kidney	293	1474	208/2546	3/81	-0.680538	-0.0159059	2.20581
SRX5574508	TFs and others	SPI1	Blood	TALL-1	66876	391/2546	8/81	-0.67991	-0.0154571	1.55494
SRX6175589	TFs and others	CTCF	Bone	A-673	41917	390/2546	8/81	-0.679819	-0.0154571	1.55096
SRX3657345	TFs and others	Epitope tags	Kidney	293	27855	1499/2546	42/81	-0.678765	-0.0145382	1.13548
SRX9004382	TFs and others	USF2	Blood	SEM	7143	398/2546	8/81	-0.678074	-0.0139838	1.58278
SRX4473676	TFs and others	SMARCC1	Gonad	BIN-67	4405	401/2546	8/81	-0.675989	-0.0120339	1.59471
SRX2436058	TFs and others	NEUROD1	Neural	D341 Med	8126	530/2546	12/81	-0.675304	-0.0117432	1.40515
SRX099866	TFs and others	MYC	Breast	MCF-7	12544	1104/2546	41/81	-0.675229	-0.0117432	0.856667
SRX3636888	TFs and others	ZHX2	Kidney	Renal cell carcinoma	10838	1135/2546	30/81	-0.675034	-0.0117432	1.20365
SRX3923515	TFs and others	FOXA1	Breast	MCF-7	19796	205/2546	10/81	-0.674786	-0.0117432	0.6522
SRX8453141	TFs and others	AR	Lung	Lung	29964	205/2546	10/81	-0.674786	-0.0117432	0.6522
SRX3852898	TFs and others	NELFA	Blood	K-562	12018	1417/2546	39/81	-0.674653	-0.0117432	1.15593
SRX10119391	TFs and others	TEAD1	Breast	MDA-MB-231	2041	89/2546	5/81	-0.67447	-0.0117432	0.5663
SRX4313218	TFs and others	RAD21	Muscle	RH-4	11057	89/2546	5/81	-0.67447	-0.0117432	0.5663
SRX5236332	TFs and others	ERG	Cardiovascular	HUVEC	4482	288/2546	13/81	-0.674339	-0.0117432	0.704816
SRX7944500	TFs and others	ESR1	Uterus	Ishikawa	12272	395/2546	17/81	-0.673153	-0.0117432	0.739222
SRX1044412	TFs and others	JUN	Breast	MDA-MB-231	6797	206/2546	10/81	-0.672996	-0.0117432	0.655381
SRX151246	TFs and others	SMC1A	Blood	BCBL1	22436	718/2546	28/81	-0.672968	-0.0117432	0.815818
SRX7972428	TFs and others	MKL2	Epidermis	MKL-2	31883	718/2546	28/81	-0.672968	-0.0117432	0.815818
SRX3230413	TFs and others	ZNF219	Liver	Hep G2	36560	1438/2546	40/81	-0.672833	-0.0117432	1.14374
SRX8299831	TFs and others	NELFCD	Bone	U2OS	14618	1164/2546	31/81	-0.672342	-0.0117432	1.19459
SRX1136632	TFs and others	GTF2B	Uterus	HeLa	7797	1163/2546	31/81	-0.672124	-0.0117432	1.19356
SRX3229139	TFs and others	ESR1	Breast	Breast cancer	5607	742/2546	18/81	-0.671686	-0.0117432	1.31147
SRX059709	TFs and others	HDAC1	Prostate	VCaP	1054	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX064493	TFs and others	FOXH1	Pluripotent stem cell	hESC derived mesendodermal cells	14498	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX084601	TFs and others	NCOR2	Blood	OCI-LY1	2760	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX10365525	TFs and others	ESR1	Breast	MDA-MB-231	1675	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX10881852	TFs and others	ARID1A	Kidney	G-401	941	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX119640	TFs and others	Epitope tags	Lung	A549	778	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX2545059	TFs and others	TLE3	Prostate	LNCAP	22602	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX3229173	TFs and others	AR	Breast	Breast cancer	1259	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX4649670	TFs and others	TP53	Breast	MCF 10A	5188	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX5771674	TFs and others	SOX17	Gonad	Tcam-2	11459	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX6949262	TFs and others	SMC3	Uterus	HeLa	2677	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX9178816	TFs and others	HAP1	Blood	HAP1	1273	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX9628169	TFs and others	NR3C1	Kidney	293	16852	26/2546	2/81	-0.671662	-0.0117432	0.41359
SRX3345952	TFs and others	CPSF3L	Blood	HL-60	6676	744/2546	18/81	-0.671426	-0.0116427	1.315
SRX2642364	TFs and others	FOXA1	Prostate	VCaP	44471	207/2546	10/81	-0.671072	-0.0114221	0.658562
SRX9730738	TFs and others	INTS6	Blood	THP-1	4828	290/2546	13/81	-0.670614	-0.0110981	0.709711
SRX6913055	TFs and others	BRD2	Blood	THP-1	10062	1157/2546	31/81	-0.669871	-0.010488	1.1874
SRX5770333	TFs and others	Epitope tags	Digestive tract	HCT 116	10537	1229/2546	33/81	-0.669717	-0.0104674	1.18485
SRX10760645	TFs and others	BRD2	Blood	MM.1S	16817	1261/2546	34/81	-0.669181	-0.0102171	1.17995
SRX6935370	TFs and others	MYCN	Neural	COG-N-415	14600	1349/2546	37/81	-0.669145	-0.0102171	1.15994
SRX2055845	TFs and others	JUN	Kidney	Renal cell carcinoma	6547	208/2546	10/81	-0.669016	-0.0102171	0.661744
SRX359894	TFs and others	HOXA6	Digestive tract	LoVo	6611	1190/2546	32/81	-0.668798	-0.0102171	1.18311
SRX9730737	TFs and others	CPSF3L	Blood	THP-1	16114	1190/2546	32/81	-0.668798	-0.0102171	1.18311
SRX6058758	TFs and others	CEBPA	Breast	T-47D	2017	49/2546	3/81	-0.668107	-0.0101941	0.519639
SRX6058760	TFs and others	PGR	Breast	T-47D	4370	49/2546	3/81	-0.668107	-0.0101941	0.519639
SRX8257424	TFs and others	MITF	Epidermis	A-375	2781	49/2546	3/81	-0.668107	-0.0101941	0.519639
SRX8336465	TFs and others	GATA6	Pluripotent stem cell	hESC derived pancreatic cells	5165	49/2546	3/81	-0.668107	-0.0101941	0.519639
SRX9683971	TFs and others	ESRRA	Breast	MDA-MB-231	3014	49/2546	3/81	-0.668107	-0.0101941	0.519639
SRX2207673	TFs and others	RELA	Cardiovascular	HUVEC	83556	1317/2546	36/81	-0.66785	-0.0100706	1.16388
SRX698186	TFs and others	LMO2	Blood	Kasumi-1	7380	90/2546	5/81	-0.667363	-0.00971702	0.572663
SRX6473439	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	36458	1201/2546	44/81	-0.66715	-0.00971299	0.868394
SRX1091550	TFs and others	TFAP2A	Pluripotent stem cell	hESC derived neural crests	43176	1253/2546	34/81	-0.666961	-0.00971299	1.17246
SRX4377545	TFs and others	BRD2	Breast	SUM 159PT	12755	1253/2546	34/81	-0.666961	-0.00971299	1.17246
SRX5323900	TFs and others	STAT3	Breast	T-47D	34482	1262/2546	46/81	-0.666661	-0.00957598	0.872827
SRX1033276	TFs and others	FOXA1	Prostate	LNCAP	43605	292/2546	13/81	-0.666509	-0.00957598	0.714605
SRX5075174	TFs and others	SMARCA4	Neural	Neural progenitor cells	34486	1373/2546	38/81	-0.666424	-0.00957598	1.14951
SRX1161187	TFs and others	FOXA1	Breast	ZR-75-1	44910	401/2546	17/81	-0.665327	-0.00861236	0.750451
SRX5725259	TFs and others	MGA	Lung	A549	1935	210/2546	10/81	-0.664523	-0.00817838	0.668107
SRX9730735	TFs and others	CDK9	Blood	THP-1	5251	210/2546	10/81	-0.664523	-0.00817838	0.668107
SRX10657964	TFs and others	Epitope tags	Blood	NALM-6	3653	140/2546	7/81	-0.664361	-0.00817838	0.636292
SRX5954736	TFs and others	FOSL1	Breast	MDA-MB-231	6790	140/2546	7/81	-0.664361	-0.00817838	0.636292
SRX10657969	TFs and others	Epitope tags	Blood	NALM-6	21537	1310/2546	36/81	-0.663803	-0.00783879	1.1577
SRX1672123	TFs and others	NR3C1	Lung	BEAS-2B	17392	402/2546	17/81	-0.663756	-0.00783879	0.752322
SRX2505193	TFs and others	MTOR	Prostate	LNCAP	41112	747/2546	29/81	-0.663588	-0.00780334	0.819501
SRX10218289	TFs and others	GATA1	Blood	HUDEP-2	26635	403/2546	17/81	-0.662113	-0.00646135	0.754193
SRX3091902	TFs and others	ZFX	Breast	MCF-7	6961	546/2546	22/81	-0.660498	-0.00528416	0.789581
SRX10881855	TFs and others	ARID2	Others	BT-16	2165	91/2546	5/81	-0.660142	-0.00528416	0.579026
SRX317574	TFs and others	JARID2	Pluripotent stem cell	iPS cells	8392	91/2546	5/81	-0.660142	-0.00528416	0.579026
SRX3229153	TFs and others	ESR1	Breast	Breast cancer	4992	91/2546	5/81	-0.660142	-0.00528416	0.579026
SRX4815196	TFs and others	TLE3	Breast	SUM 159PT	11142	91/2546	5/81	-0.660142	-0.00528416	0.579026
SRX5089559	TFs and others	BRD4	Breast	MCF-7	3502	91/2546	5/81	-0.660142	-0.00528416	0.579026
SRX7276677	TFs and others	Epitope tags	Kidney	293	25291	141/2546	7/81	-0.659055	-0.00471553	0.640837
SRX968963	TFs and others	ESR1	Breast	MCF-7	16188	141/2546	7/81	-0.659055	-0.00471553	0.640837
SRX5246885	TFs and others	SMARCA4	Pluripotent stem cell	iPS derived neural cells	30056	763/2546	19/81	-0.658083	-0.00471553	1.27761
SRX2267452	TFs and others	BRD4	Digestive tract	NCI-N87	13093	772/2546	30/81	-0.657425	-0.00471553	0.818696
SRX5010968	TFs and others	BCOR	Prostate	VCaP	37781	296/2546	13/81	-0.65723	-0.00471553	0.724394
SRX6909700	TFs and others	PBX1	Blood	697	9903	566/2546	13/81	-0.656371	-0.00471553	1.38516
SRX190199	TFs and others	SP4	Pluripotent stem cell	hESC H1	3881	565/2546	13/81	-0.656321	-0.00471553	1.38271
SRX5705798	TFs and others	ETS1	Pluripotent stem cell	hESC derived cardiac cells	3239	570/2546	13/81	-0.655929	-0.00471553	1.39495
ERX026987	TFs and others	T	No description	NA	1724	7/2546	1/81	-0.653855	-0.00471553	0.222702
ERX1035598	TFs and others	FOXP1	Blood	SU-DHL-6	2693	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX017888	TFs and others	RELA	Blood	GM10847	84	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX10145211	TFs and others	REL	Blood	Naive B cells	563	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX119635	TFs and others	PAF1	Lung	A549	1146	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX123443	TFs and others	POU5F1	Pluripotent stem cell	NCCIT	547	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX130268	TFs and others	OGT	Kidney	293	273	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX1491463	TFs and others	ASH1L	Blood	K-562	363	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX1491464	TFs and others	ASH1L	Blood	K-562	1003	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX186697	TFs and others	EZH2	Breast	HMEC	2320	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX2023714	TFs and others	GATA4	Pluripotent stem cell	iPS derived cardiac cells	845	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX2323890	TFs and others	KMT2A	Kidney	293	1209	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX2355071	TFs and others	IRF1	Cardiovascular	HAEC	358	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX2961560	TFs and others	STAT1	Blood	SET-2	616	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX3265285	TFs and others	KDM1A	Breast	MCF-7	396	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX3285557	TFs and others	ESR1	Breast	MCF-7	1244	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX3417626	TFs and others	VDR	Digestive tract	Colonic organoids	1306	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX3445797	TFs and others	INO80	Liver	Hep G2	154	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX359889	TFs and others	HEYL	Digestive tract	LoVo	119	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX359918	TFs and others	REST	Digestive tract	LoVo	162	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX3599223	TFs and others	ZBTB16	Blood	KG-1	1600	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX359931	TFs and others	ELF2	Digestive tract	LoVo	150	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX3797280	TFs and others	ZNF768	Bone	U2OS	3676	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX4172740	TFs and others	GATA1	Digestive tract	HCT 116	8243	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX5060890	TFs and others	AR	Prostate	LNCAP	2917	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX5076291	TFs and others	ZBTB7A	Prostate	VCaP	439	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX512371	TFs and others	KLF4	Pluripotent stem cell	iPS cells	993	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX5251424	TFs and others	ESR1	Breast	T-47D	366	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX5574445	TFs and others	EN1	Breast	SUM 159PT	621	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX6430563	TFs and others	SUZ12	Blood	KARPAS-422	1356	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX6860645	TFs and others	RNF2	Breast	T-47D	850	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX6981283	TFs and others	TCF4	Liver	Hepatocellular carcinoma	822	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX730428	TFs and others	NCAPG	Breast	MCF-7	1659	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX8664953	TFs and others	ATF4	Blood	HUDEP-2	1098	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX8850950	TFs and others	Epitope tags	Breast	MCF 10A	423	7/2546	1/81	-0.653855	-0.00471553	0.222702
SRX186824	TFs and others	ESR1	Breast	Breast cancer	3648	142/2546	7/81	-0.653655	-0.00471553	0.645382
SRX8616807	TFs and others	JUN	Lung	A549	2146	142/2546	7/81	-0.653655	-0.00471553	0.645382
SRX2023764	TFs and others	HDAC2	Pluripotent stem cell	iPS derived cardiac cells	1322	92/2546	5/81	-0.652822	-0.00440508	0.585389
SRX6748256	TFs and others	FOXA1	Prostate	Prostate cancer	18185	92/2546	5/81	-0.652822	-0.00440508	0.585389
SRX8299814	TFs and others	CTR9	Bone	U2OS	839	92/2546	5/81	-0.652822	-0.00440508	0.585389
SRX8807165	TFs and others	MED1	Blood	MOLM-13	4025	92/2546	5/81	-0.652822	-0.00440508	0.585389
SRX2194233	TFs and others	BRD4	Breast	SUM 159PT	4441	298/2546	13/81	-0.652091	-0.00435541	0.729289
SRX027915	TFs and others	RELA	Uterus	HeLa	662	50/2546	3/81	-0.651887	-0.00435541	0.530244
SRX6487038	TFs and others	FOXA1	Breast	MCF-7	2165	50/2546	3/81	-0.651887	-0.00435541	0.530244
SRX8089620	TFs and others	AR	Prostate	VCaP	20494	50/2546	3/81	-0.651887	-0.00435541	0.530244
SRX8538460	TFs and others	HCFC1	Blood	RAMOS	1362	50/2546	3/81	-0.651887	-0.00435541	0.530244
SRX5234499	TFs and others	SMARCA4	Kidney	TTC1240	29006	780/2546	30/81	-0.651405	-0.00435541	0.82718
SRX7114561	TFs and others	Epitope tags	Breast	MCF-7	46682	569/2546	23/81	-0.651262	-0.00435541	0.787066
SRX5514032	TFs and others	CDK8	Uterus	Uterin leiomyoma	4769	806/2546	20/81	-0.650079	-0.00435541	1.28213
SRX347426	TFs and others	STAT3	Blood	SU-DHL-2	4070	426/2546	9/81	-0.649972	-0.00435541	1.50589
SRX702045	TFs and others	OTX2	Pluripotent stem cell	hESC HUES64	22621	420/2546	9/81	-0.649731	-0.00435541	1.48468
SRX190361	TFs and others	SIN3A	Digestive tract	HCT 116	24165	1975/2546	58/81	-0.649555	-0.00435541	1.08334
SRX099871	TFs and others	CTCF	Others	FB8470	33738	418/2546	9/81	-0.649015	-0.00435541	1.47761
SRX1053370	TFs and others	POU5F1	Pluripotent stem cell	ES cells	7184	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX1053378	TFs and others	POU5F1	Pluripotent stem cell	ES cells	4971	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX1070160	TFs and others	AR	Breast	MDA-MB-453	7624	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX1100313	TFs and others	RELA	Breast	HMEC	1654	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX1397389	TFs and others	SMAD1	Blood	CD34+	5472	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX2188684	TFs and others	BRCA1	Lung	IMR-90	314	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX2460046	TFs and others	ESR1	Breast	Breast cancer cells	1788	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX2460054	TFs and others	ESR1	Breast	Breast cancer cells	1466	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX3434294	TFs and others	RUNX1	Blood	HL-60	3774	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX4288473	TFs and others	CTCF	Blood	Lymphoblastoid cell line	3404	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX4708033	TFs and others	FIP1L1	Liver	Hep G2	404	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX4896695	TFs and others	RUNX1	Breast	MCF 10A	741	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX5077399	TFs and others	CEBPB	Liver	Hep G2	1212	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX6692569	TFs and others	Epitope tags	Epidermis	Keratinocytes	1512	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX6858248	TFs and others	HSF1	Breast	MCF-7	954	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX8090643	TFs and others	BRD4	Others	Synoviocytes	1186	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX8726280	TFs and others	BMI1	Others	Tumor	1190	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX968968	TFs and others	ESR1	Breast	MCF-7	643	27/2546	2/81	-0.648867	-0.00435541	0.429497
SRX1550251	TFs and others	MYC	Bone	U2OS	1451	143/2546	7/81	-0.648168	-0.00435541	0.649927
SRX3923524	TFs and others	FOXA1	Breast	ZR-75-1	15240	143/2546	7/81	-0.648168	-0.00435541	0.649927
SRX5287692	TFs and others	TEAD4	Breast	T-47D	5357	143/2546	7/81	-0.648168	-0.00435541	0.649927
SRX8538462	TFs and others	HCFC1	Blood	RAMOS	1943	143/2546	7/81	-0.648168	-0.00435541	0.649927
SRX9178821	TFs and others	HAP1	Blood	HAP1	5976	143/2546	7/81	-0.648168	-0.00435541	0.649927
SRX4417525	TFs and others	BRD4	Pluripotent stem cell	hESC derived neural cells	3950	795/2546	20/81	-0.648102	-0.00435541	1.26463
SRX8453142	TFs and others	AR	Blood	Lymph Nodes	23863	300/2546	13/81	-0.646644	-0.00302672	0.734183
SRX5010965	TFs and others	BCOR	Prostate	VCaP	25317	425/2546	18/81	-0.645923	-0.00244303	0.751178
SRX8299784	TFs and others	MYC	Bone	U2OS	7263	575/2546	23/81	-0.64544	-0.00244303	0.795365
SRX070877	TFs and others	GATA2	Cardiovascular	HUVEC	11708	93/2546	5/81	-0.645416	-0.00244303	0.591752
SRX6175640	TFs and others	STAG1	Bone	TC-71	13878	93/2546	5/81	-0.645416	-0.00244303	0.591752
SRX8406424	TFs and others	AR	Prostate	Prostate	11126	93/2546	5/81	-0.645416	-0.00244303	0.591752
SRX644405	TFs and others	ETS1	Prostate	DU 145	3495	426/2546	18/81	-0.645077	-0.00223414	0.752946
SRX667412	TFs and others	Epitope tags	Breast	MCF-7	9880	317/2546	6/81	-0.643366	-0.000651544	1.68087
SRX5974528	TFs and others	CTCF	Blood	K-562	11213	144/2546	7/81	-0.642601	-1.48401e-05	0.654472
SRX9556499	TFs and others	GATA3	Breast	MDA-MB-231	16277	429/2546	18/81	-0.642101	0	0.758248
SRX1885184	TFs and others	FOXA1	Prostate	LNCAP	88506	218/2546	10/81	-0.641967	0	0.693559
SRX6913080	TFs and others	BRD4	Blood	K-562	14740	812/2546	31/81	-0.641263	0	0.833338
SRX813770	TFs and others	MED1	Adipocyte	SGBS	9920	833/2546	21/81	-0.640808	0	1.26198
SRX1514937	TFs and others	GFP	Kidney	293	13566	321/2546	6/81	-0.640742	0	1.70208
SRX3472379	TFs and others	TP53BP1	Pluripotent stem cell	hESC H9	5979	831/2546	21/81	-0.640444	0	1.25895
SRX204905	TFs and others	BRD4	Blood	MM.1S	21154	1716/2546	49/81	-0.640316	0	1.11416
SRX8588639	TFs and others	KLF4	Cardiovascular	Pulmonary artery endothelial cells	12344	599/2546	14/81	-0.638936	0	1.36121
SRX2442438	TFs and others	FGFR1	Pluripotent stem cell	iPS derived neural cells	4584	594/2546	14/81	-0.638468	0	1.34985
SRX2140209	TFs and others	HDAC3	Blood	MM.1S	1572	94/2546	5/81	-0.637935	0	0.598115
SRX2731789	TFs and others	MYCN	Neural	Neuroblastoma	1104	94/2546	5/81	-0.637935	0	0.598115
SRX3410396	TFs and others	RNF2	Breast	T-47D	2287	94/2546	5/81	-0.637935	0	0.598115
SRX159133	TFs and others	Epitope tags	Kidney	293	3033	316/2546	14/81	-0.637778	0	0.718101
SRX3923513	TFs and others	FOXA1	Breast	MCF-7	13578	145/2546	7/81	-0.636962	0	0.659017
SRX6976723	TFs and others	TEAD1	Epidermis	Keratinocytes	8133	145/2546	7/81	-0.636962	0	0.659017
