SRX7972427	TFs and others	MKL1	Epidermis	MKL-1	27136	27/273	58/190	-7.62017	-3.34854	0.323986
SRX396834	TFs and others	Epitope tags	Digestive tract	DLD-1	692	14/273	0/190	-3.22309	-2.39552	inf
SRX396836	TFs and others	Epitope tags	Digestive tract	DLD-1	522	14/273	0/190	-3.22309	-2.39552	inf
SRX396840	TFs and others	Epitope tags	Digestive tract	DLD-1	417	14/273	0/190	-3.22309	-2.39552	inf
SRX4017883	TFs and others	TP63	Breast	Breast organoids	965	14/273	0/190	-3.22309	-2.39552	inf
SRX4017884	TFs and others	TP63	Breast	Breast organoids	926	14/273	0/190	-3.22309	-2.39552	inf
SRX4170727	TFs and others	WDR5	Blood	MV-4-11	683	14/273	0/190	-3.22309	-2.39552	inf
SRX4170733	TFs and others	WDR5	Blood	MV-4-11	857	14/273	0/190	-3.22309	-2.39552	inf
SRX423002	TFs and others	CDK2	Breast	T-47D	181	14/273	0/190	-3.22309	-2.39552	inf
SRX423005	TFs and others	PARP1	Breast	T-47D	774	14/273	0/190	-3.22309	-2.39552	inf
SRX423006	TFs and others	PARP1	Breast	T-47D	827	14/273	0/190	-3.22309	-2.39552	inf
SRX4405901	TFs and others	POU5F1	Pluripotent stem cell	hESC H9	523	14/273	0/190	-3.22309	-2.39552	inf
SRX4590712	TFs and others	LMNA	Pluripotent stem cell	iPS derived cardiac cells	3248	14/273	0/190	-3.22309	-2.39552	inf
SRX4590713	TFs and others	LMNA	Pluripotent stem cell	iPS derived cardiac cells	3218	14/273	0/190	-3.22309	-2.39552	inf
SRX4650950	TFs and others	RNF2	Kidney	293	256	14/273	0/190	-3.22309	-2.39552	inf
SRX4650967	TFs and others	RNF2	Kidney	293	645	14/273	0/190	-3.22309	-2.39552	inf
SRX4650970	TFs and others	RNF2	Kidney	293	534	14/273	0/190	-3.22309	-2.39552	inf
SRX467199	TFs and others	NR2C2	Blood	Erythroblasts	499	14/273	0/190	-3.22309	-2.39552	inf
SRX4679525	TFs and others	REST	Neural	SK-N-MM	1485	14/273	0/190	-3.22309	-2.39552	inf
SRX4714455	TFs and others	GTF3C2	Breast	T-47D	2531	14/273	0/190	-3.22309	-2.39552	inf
SRX4745240	TFs and others	Epitope tags	Kidney	293	379	14/273	0/190	-3.22309	-2.39552	inf
SRX4781467	TFs and others	BRD2	Blood	Chronic myeloid leukemia	183	14/273	0/190	-3.22309	-2.39552	inf
SRX4781472	TFs and others	BRD2	Blood	Chronic myeloid leukemia	342	14/273	0/190	-3.22309	-2.39552	inf
SRX4781486	TFs and others	BRD3	Blood	Chronic myeloid leukemia	501	14/273	0/190	-3.22309	-2.39552	inf
SRX4781487	TFs and others	BRD3	Blood	Chronic myeloid leukemia	180	14/273	0/190	-3.22309	-2.39552	inf
SRX4781491	TFs and others	BRD3	Blood	Acute myeloid leukemia	447	14/273	0/190	-3.22309	-2.39552	inf
SRX4781497	TFs and others	BRD4	Blood	Chronic myeloid leukemia	147	14/273	0/190	-3.22309	-2.39552	inf
SRX4783028	TFs and others	AR	Prostate	Prostate cancer cells	596	14/273	0/190	-3.22309	-2.39552	inf
SRX4783038	TFs and others	AR	Prostate	Prostate cancer cells	472	14/273	0/190	-3.22309	-2.39552	inf
SRX4783042	TFs and others	AR	Prostate	Prostate cancer cells	509	14/273	0/190	-3.22309	-2.39552	inf
SRX4783044	TFs and others	AR	Prostate	Prostate cancer cells	440	14/273	0/190	-3.22309	-2.39552	inf
SRX4783047	TFs and others	AR	Prostate	Prostate cancer cells	869	14/273	0/190	-3.22309	-2.39552	inf
SRX4783050	TFs and others	AR	Prostate	Prostate cancer cells	326	14/273	0/190	-3.22309	-2.39552	inf
SRX4783076	TFs and others	AR	Prostate	Prostate cancer cells	364	14/273	0/190	-3.22309	-2.39552	inf
SRX4783081	TFs and others	AR	Prostate	Prostate cancer cells	207	14/273	0/190	-3.22309	-2.39552	inf
SRX4783094	TFs and others	AR	Prostate	Prostate cancer cells	462	14/273	0/190	-3.22309	-2.39552	inf
SRX4783095	TFs and others	AR	Prostate	Prostate cancer cells	461	14/273	0/190	-3.22309	-2.39552	inf
SRX4783105	TFs and others	AR	Prostate	Prostate cancer cells	565	14/273	0/190	-3.22309	-2.39552	inf
SRX4786547	TFs and others	TET2	Breast	MCF-7	406	14/273	0/190	-3.22309	-2.39552	inf
SRX4824359	TFs and others	AR	Prostate	22Rv1	1447	14/273	0/190	-3.22309	-2.39552	inf
SRX4937359	TFs and others	USP22	Digestive tract	HCT 116	518	14/273	0/190	-3.22309	-2.39552	inf
SRX497606	TFs and others	PIAS1	Prostate	VCaP	495	14/273	0/190	-3.22309	-2.39552	inf
SRX4994042	TFs and others	Epitope tags	Kidney	293	417	14/273	0/190	-3.22309	-2.39552	inf
SRX502062	TFs and others	AR	Prostate	Prostate cancer	1175	14/273	0/190	-3.22309	-2.39552	inf
SRX5025691	TFs and others	MYCN	Neural	SH-EP	534	14/273	0/190	-3.22309	-2.39552	inf
SRX503327	TFs and others	KSHV LANA	Kidney	iSLK	575	14/273	0/190	-3.22309	-2.39552	inf
SRX503330	TFs and others	KSHV LANA	Kidney	iSLK	619	14/273	0/190	-3.22309	-2.39552	inf
SRX503331	TFs and others	KSHV LANA	Others	LEC	435	14/273	0/190	-3.22309	-2.39552	inf
SRX503335	TFs and others	KSHV LANA	Cardiovascular	BEC	375	14/273	0/190	-3.22309	-2.39552	inf
SRX5057612	TFs and others	GATA3	Breast	T-47D	440	14/273	0/190	-3.22309	-2.39552	inf
SRX5057616	TFs and others	Epitope tags	Breast	T-47D	366	14/273	0/190	-3.22309	-2.39552	inf
SRX5089502	TFs and others	HDAC1	Breast	MCF-7	386	14/273	0/190	-3.22309	-2.39552	inf
SRX5089540	TFs and others	ARID2	Breast	MCF-7	451	14/273	0/190	-3.22309	-2.39552	inf
SRX5089777	TFs and others	EGR1	Blood	OCI-LY-10	436	14/273	0/190	-3.22309	-2.39552	inf
SRX5124821	TFs and others	FOXA1	Prostate	LAPC-4	1073	14/273	0/190	-3.22309	-2.39552	inf
SRX5124827	TFs and others	FOXA1	Prostate	LAPC-4	561	14/273	0/190	-3.22309	-2.39552	inf
SRX5139483	TFs and others	SMC2	Digestive tract	HCT 116	843	14/273	0/190	-3.22309	-2.39552	inf
SRX5139486	TFs and others	SMC2	Digestive tract	HCT 116	773	14/273	0/190	-3.22309	-2.39552	inf
SRX5139488	TFs and others	SMC2	Digestive tract	HCT 116	730	14/273	0/190	-3.22309	-2.39552	inf
SRX5139491	TFs and others	SMC2	Digestive tract	HCT 116	862	14/273	0/190	-3.22309	-2.39552	inf
SRX514846	TFs and others	TP53	Epidermis	Keratinocytes	1054	14/273	0/190	-3.22309	-2.39552	inf
SRX518676	TFs and others	SPI1	Blood	OCI-LY-10	1803	14/273	0/190	-3.22309	-2.39552	inf
SRX5255103	TFs and others	Epitope tags	Kidney	293	773	14/273	0/190	-3.22309	-2.39552	inf
SRX5276083	TFs and others	GFP	Blood	Dendritic Cells	1040	14/273	0/190	-3.22309	-2.39552	inf
SRX5291877	TFs and others	MECP2	Neural	LUHMES	1199	14/273	0/190	-3.22309	-2.39552	inf
SRX5291879	TFs and others	MECP2	Neural	LUHMES	640	14/273	0/190	-3.22309	-2.39552	inf
SRX5299356	TFs and others	CBX7	Kidney	293	588	14/273	0/190	-3.22309	-2.39552	inf
SRX5299359	TFs and others	PHC1	Kidney	293	277	14/273	0/190	-3.22309	-2.39552	inf
SRX5299371	TFs and others	PCGF1	Kidney	293	94	14/273	0/190	-3.22309	-2.39552	inf
SRX5299372	TFs and others	PCGF1	Kidney	293	63	14/273	0/190	-3.22309	-2.39552	inf
SRX5299877	TFs and others	NFE2	Blood	Erythroid Cells	1570	14/273	0/190	-3.22309	-2.39552	inf
SRX5307295	TFs and others	TFAP2C	Pluripotent stem cell	hESC derived epidermal cells	1792	14/273	0/190	-3.22309	-2.39552	inf
SRX5313203	TFs and others	TP53	Digestive tract	HCT 116	632	14/273	0/190	-3.22309	-2.39552	inf
SRX5346115	TFs and others	Epitope tags	Blood	RAMOS	800	14/273	0/190	-3.22309	-2.39552	inf
SRX5346123	TFs and others	MYC	Blood	RAMOS	814	14/273	0/190	-3.22309	-2.39552	inf
SRX5346124	TFs and others	MYC	Blood	RAMOS	696	14/273	0/190	-3.22309	-2.39552	inf
SRX5346135	TFs and others	WDR5	Blood	RAMOS	1078	14/273	0/190	-3.22309	-2.39552	inf
SRX5360089	TFs and others	EZH2	Epidermis	Dermal fibroblast	509	14/273	0/190	-3.22309	-2.39552	inf
SRX5360090	TFs and others	EZH2	Epidermis	Dermal fibroblast	455	14/273	0/190	-3.22309	-2.39552	inf
SRX5360641	TFs and others	KLF4	Epidermis	BJ	256	14/273	0/190	-3.22309	-2.39552	inf
SRX5360662	TFs and others	KLF4	Epidermis	BJ	158	14/273	0/190	-3.22309	-2.39552	inf
SRX539686	TFs and others	SPIN1	Adipocyte	T778	528	14/273	0/190	-3.22309	-2.39552	inf
SRX5401659	TFs and others	AR	Prostate	Prostate cancer-derived fibroblasts	380	14/273	0/190	-3.22309	-2.39552	inf
SRX5409712	TFs and others	NETO2	Blood	Kasumi-1	336	14/273	0/190	-3.22309	-2.39552	inf
SRX5491542	TFs and others	NPM1	Blood	OCI-AML3	34	14/273	0/190	-3.22309	-2.39552	inf
SRX5511303	TFs and others	ESR1	Breast	MDA-MB-231	358	14/273	0/190	-3.22309	-2.39552	inf
SRX5511308	TFs and others	ESR1	Breast	MDA-MB-231	353	14/273	0/190	-3.22309	-2.39552	inf
SRX5525790	TFs and others	MYCN	Neural	SH-EP	418	14/273	0/190	-3.22309	-2.39552	inf
SRX553665	TFs and others	TRIM28	Pluripotent stem cell	hESC H1	8253	14/273	0/190	-3.22309	-2.39552	inf
SRX5556898	TFs and others	LEO1	Kidney	293	150	14/273	0/190	-3.22309	-2.39552	inf
SRX5556901	TFs and others	LEO1	Kidney	293	390	14/273	0/190	-3.22309	-2.39552	inf
SRX5567163	TFs and others	EZH2	Blood	Acute myeloid leukemia	179	14/273	0/190	-3.22309	-2.39552	inf
SRX5574475	TFs and others	SPI1	Blood	CTV-1	904	14/273	0/190	-3.22309	-2.39552	inf
SRX5574476	TFs and others	SPI1	Blood	CTV-1	777	14/273	0/190	-3.22309	-2.39552	inf
SRX5574477	TFs and others	SPI1	Blood	CTV-1	535	14/273	0/190	-3.22309	-2.39552	inf
SRX5661459	TFs and others	RBM14	Kidney	293	271	14/273	0/190	-3.22309	-2.39552	inf
SRX5665948	TFs and others	Epitope tags	Kidney	293	459	14/273	0/190	-3.22309	-2.39552	inf
SRX5668132	TFs and others	MEN1	Blood	IMS-M2	257	14/273	0/190	-3.22309	-2.39552	inf
SRX5668138	TFs and others	MEN1	Blood	OCI-AML3	231	14/273	0/190	-3.22309	-2.39552	inf
SRX5702146	TFs and others	PPP1R10	Bone	U2OS	933	14/273	0/190	-3.22309	-2.39552	inf
SRX573177	TFs and others	GFP	Epidermis	CS1AN	56	14/273	0/190	-3.22309	-2.39552	inf
SRX5771377	TFs and others	SUPT6H	Digestive tract	HCT 116	469	14/273	0/190	-3.22309	-2.39552	inf
SRX5771936	TFs and others	FOXO1	Blood	OCI-LY1	642	14/273	0/190	-3.22309	-2.39552	inf
SRX5813556	TFs and others	EZH2	Epidermis	Dermal fibroblast	608	14/273	0/190	-3.22309	-2.39552	inf
SRX5865962	TFs and others	TP53	Blood	K-562	182	14/273	0/190	-3.22309	-2.39552	inf
SRX5865967	TFs and others	TP53	Blood	K-562	291	14/273	0/190	-3.22309	-2.39552	inf
SRX5887616	TFs and others	SNAI2	Lung	PC-9	514	14/273	0/190	-3.22309	-2.39552	inf
SRX5930122	TFs and others	HDAC1	Blood	Acute myeloid leukemia	365	14/273	0/190	-3.22309	-2.39552	inf
SRX5957533	TFs and others	WDR5	Pluripotent stem cell	hESC H1	152	14/273	0/190	-3.22309	-2.39552	inf
SRX6027616	TFs and others	Epitope tags	Kidney	293	66	14/273	0/190	-3.22309	-2.39552	inf
SRX6058770	TFs and others	TOP2A	Breast	T-47D	1546	14/273	0/190	-3.22309	-2.39552	inf
SRX6073303	TFs and others	BATF	Blood	BC-3	396	14/273	0/190	-3.22309	-2.39552	inf
SRX608347	TFs and others	GFP	Kidney	293	464	14/273	0/190	-3.22309	-2.39552	inf
SRX6370184	TFs and others	EPOP	Pluripotent stem cell	NT2-D1	77	14/273	0/190	-3.22309	-2.39552	inf
SRX6370190	TFs and others	CBX7	Pluripotent stem cell	NT2-D1	1507	14/273	0/190	-3.22309	-2.39552	inf
SRX6371954	TFs and others	BRD4	Neural	CLB-Ga	543	14/273	0/190	-3.22309	-2.39552	inf
SRX6386952	TFs and others	TCF12	Liver	Hep 3B	470	14/273	0/190	-3.22309	-2.39552	inf
SRX644406	TFs and others	ELF1	Prostate	DU 145	603	14/273	0/190	-3.22309	-2.39552	inf
SRX6605191	TFs and others	BrdU	Uterus	HeLa	164	14/273	0/190	-3.22309	-2.39552	inf
SRX6605227	TFs and others	ORC1	Uterus	HeLa	351	14/273	0/190	-3.22309	-2.39552	inf
SRX6605238	TFs and others	BrdU	Uterus	HeLa	112	14/273	0/190	-3.22309	-2.39552	inf
SRX6651675	TFs and others	NR3C1	Blood	697	325	14/273	0/190	-3.22309	-2.39552	inf
SRX6651677	TFs and others	NR3C1	Blood	697	436	14/273	0/190	-3.22309	-2.39552	inf
SRX666593	TFs and others	RBPJ	Epidermis	Dermal fibroblast	930	14/273	0/190	-3.22309	-2.39552	inf
SRX668352	TFs and others	GFP	Kidney	293	424	14/273	0/190	-3.22309	-2.39552	inf
SRX670818	TFs and others	BRD3	Pluripotent stem cell	hESC H9	372	14/273	0/190	-3.22309	-2.39552	inf
SRX673735	TFs and others	PRKDC	Breast	MCF-7	173	14/273	0/190	-3.22309	-2.39552	inf
SRX673737	TFs and others	ESR1	Breast	MCF-7	194	14/273	0/190	-3.22309	-2.39552	inf
SRX6750796	TFs and others	EZH2	Breast	MDA-MB-231	1512	14/273	0/190	-3.22309	-2.39552	inf
SRX6753955	TFs and others	LMNB1	Pluripotent stem cell	iPSC derived hepatocytes	353	14/273	0/190	-3.22309	-2.39552	inf
SRX6913096	TFs and others	BRD3	Blood	CD4+ T cells	433	14/273	0/190	-3.22309	-2.39552	inf
SRX6913097	TFs and others	BRD3	Blood	CD4+ T cells	531	14/273	0/190	-3.22309	-2.39552	inf
SRX6944148	TFs and others	JUNB	Blood	CD4+ T cells	45	14/273	0/190	-3.22309	-2.39552	inf
SRX695890	TFs and others	ASCL1	Others	Tumor	47	14/273	0/190	-3.22309	-2.39552	inf
SRX701994	TFs and others	GATA4	Pluripotent stem cell	hESC derived mesendodermal cells	660	14/273	0/190	-3.22309	-2.39552	inf
SRX702063	TFs and others	POU5F1	Pluripotent stem cell	hESC derived mesendodermal cells	501	14/273	0/190	-3.22309	-2.39552	inf
SRX702080	TFs and others	SMAD1	Pluripotent stem cell	hESC derived endodermal cells	148	14/273	0/190	-3.22309	-2.39552	inf
SRX702147	TFs and others	MYC	Pluripotent stem cell	hESC derived mesendodermal cells	103	14/273	0/190	-3.22309	-2.39552	inf
SRX7030916	TFs and others	TRIM28	Breast	MCF-7	628	14/273	0/190	-3.22309	-2.39552	inf
SRX7030921	TFs and others	KDM4B	Breast	MCF-7	365	14/273	0/190	-3.22309	-2.39552	inf
SRX7083404	TFs and others	NFKB1	Blood	RAMOS	144	14/273	0/190	-3.22309	-2.39552	inf
SRX7228374	TFs and others	FANCD2	Digestive tract	HCT 116	851	14/273	0/190	-3.22309	-2.39552	inf
SRX7276893	TFs and others	TOP2B	Breast	MCF-7	426	14/273	0/190	-3.22309	-2.39552	inf
SRX7277171	TFs and others	LMNA	Others	GM07492	352	14/273	0/190	-3.22309	-2.39552	inf
SRX7277173	TFs and others	LMNA	Others	GM07492	376	14/273	0/190	-3.22309	-2.39552	inf
SRX7277184	TFs and others	LMNA	Unclassified	Unclassified	471	14/273	0/190	-3.22309	-2.39552	inf
SRX7277190	TFs and others	LMNA	Unclassified	Unclassified	556	14/273	0/190	-3.22309	-2.39552	inf
SRX7277192	TFs and others	LMNA	Unclassified	Unclassified	441	14/273	0/190	-3.22309	-2.39552	inf
SRX728789	TFs and others	CDK12	Blood	THP-1	627	14/273	0/190	-3.22309	-2.39552	inf
SRX730429	TFs and others	NCAPG	Breast	MCF-7	301	14/273	0/190	-3.22309	-2.39552	inf
SRX730445	TFs and others	EP300	Breast	MCF-7	465	14/273	0/190	-3.22309	-2.39552	inf
SRX7366776	TFs and others	KDM5C	Breast	MCF-7	341	14/273	0/190	-3.22309	-2.39552	inf
SRX7435328	TFs and others	AR	Digestive tract	KYSE-410	481	14/273	0/190	-3.22309	-2.39552	inf
SRX7435331	TFs and others	AR	Digestive tract	KYSE-410	506	14/273	0/190	-3.22309	-2.39552	inf
SRX7435333	TFs and others	AR	Digestive tract	KYSE-410	520	14/273	0/190	-3.22309	-2.39552	inf
SRX7451120	TFs and others	EZH2	Lung	A549	689	14/273	0/190	-3.22309	-2.39552	inf
SRX7551106	TFs and others	MRE11A	Uterus	HeLa	899	14/273	0/190	-3.22309	-2.39552	inf
SRX7572099	TFs and others	MYC	Pancreas	MIA Paca-2	538	14/273	0/190	-3.22309	-2.39552	inf
SRX760969	TFs and others	LMNA	Adipocyte	Pre-adipocytes	634	14/273	0/190	-3.22309	-2.39552	inf
SRX7625875	TFs and others	HIF1A	Kidney	293	423	14/273	0/190	-3.22309	-2.39552	inf
SRX7625879	TFs and others	HIF1A	Kidney	293	280	14/273	0/190	-3.22309	-2.39552	inf
SRX7625880	TFs and others	HIF1A	Kidney	293	338	14/273	0/190	-3.22309	-2.39552	inf
SRX7627560	TFs and others	REST	Neural	Hippocampus	1155	14/273	0/190	-3.22309	-2.39552	inf
SRX7642862	TFs and others	KMT2A	Breast	Mammary epithelial cells	60	14/273	0/190	-3.22309	-2.39552	inf
SRX7654176	TFs and others	MTF2	Prostate	DU 145	1582	14/273	0/190	-3.22309	-2.39552	inf
SRX7712491	TFs and others	HIF1A	Digestive tract	RKO	412	14/273	0/190	-3.22309	-2.39552	inf
SRX7712497	TFs and others	HIF1A	Lung	NCI-H460	319	14/273	0/190	-3.22309	-2.39552	inf
SRX7748785	TFs and others	AFF1	Digestive tract	DLD-1	374	14/273	0/190	-3.22309	-2.39552	inf
SRX7748789	TFs and others	AFF4	Digestive tract	DLD-1	435	14/273	0/190	-3.22309	-2.39552	inf
SRX7748791	TFs and others	AFF4	Digestive tract	DLD-1	410	14/273	0/190	-3.22309	-2.39552	inf
SRX7807608	TFs and others	GATA3	Unclassified	Unclassified	395	14/273	0/190	-3.22309	-2.39552	inf
SRX7902049	TFs and others	NRF1	Prostate	DU 145	99	14/273	0/190	-3.22309	-2.39552	inf
SRX7950043	TFs and others	BRD4	Neural	Neuroblastoma	736	14/273	0/190	-3.22309	-2.39552	inf
SRX8023111	TFs and others	TP53	Breast	MCF 10A	598	14/273	0/190	-3.22309	-2.39552	inf
SRX8068086	TFs and others	RUNX1	Blood	NALM-6	330	14/273	0/190	-3.22309	-2.39552	inf
SRX8089693	TFs and others	AR	Prostate	LAPC-4	425	14/273	0/190	-3.22309	-2.39552	inf
SRX8122234	TFs and others	LMO2	Pluripotent stem cell	hESC H9	142	14/273	0/190	-3.22309	-2.39552	inf
SRX8122237	TFs and others	LDB1	Pluripotent stem cell	hESC H9	430	14/273	0/190	-3.22309	-2.39552	inf
SRX8148230	TFs and others	Epitope tags	Pluripotent stem cell	iPS cells	545	14/273	0/190	-3.22309	-2.39552	inf
SRX8148233	TFs and others	Epitope tags	Pluripotent stem cell	iPS cells	602	14/273	0/190	-3.22309	-2.39552	inf
SRX8173502	TFs and others	EED	Pluripotent stem cell	iPS cells	2962	14/273	0/190	-3.22309	-2.39552	inf
SRX8180623	TFs and others	HIF1A	Blood	BC-3	1047	14/273	0/190	-3.22309	-2.39552	inf
SRX821821	TFs and others	PPARG	Adipocyte	Adipose Tissue, White	256	14/273	0/190	-3.22309	-2.39552	inf
SRX8257413	TFs and others	DDX21	Epidermis	A-375	563	14/273	0/190	-3.22309	-2.39552	inf
SRX8299800	TFs and others	CDC73	Bone	U2OS	511	14/273	0/190	-3.22309	-2.39552	inf
SRX8342552	TFs and others	SUZ12	Pluripotent stem cell	iPS cells	784	14/273	0/190	-3.22309	-2.39552	inf
SRX8342553	TFs and others	SUZ12	Pluripotent stem cell	iPS cells	588	14/273	0/190	-3.22309	-2.39552	inf
SRX8342554	TFs and others	SUZ12	Pluripotent stem cell	iPS cells	553	14/273	0/190	-3.22309	-2.39552	inf
SRX8406315	TFs and others	AR	Prostate	Prostate	836	14/273	0/190	-3.22309	-2.39552	inf
SRX8406413	TFs and others	AR	Prostate	Prostate	510	14/273	0/190	-3.22309	-2.39552	inf
SRX8406447	TFs and others	AR	Prostate	Prostate	459	14/273	0/190	-3.22309	-2.39552	inf
SRX8406501	TFs and others	FOXA1	Prostate	Prostate	393	14/273	0/190	-3.22309	-2.39552	inf
SRX8453145	TFs and others	CTCF	Blood	Lymph Nodes	2313	14/273	0/190	-3.22309	-2.39552	inf
SRX847028	TFs and others	AR	Prostate	C4-2	1618	14/273	0/190	-3.22309	-2.39552	inf
SRX853215	TFs and others	EGFR	Uterus	HeLa	665	14/273	0/190	-3.22309	-2.39552	inf
SRX853216	TFs and others	EGFR	Uterus	HeLa	693	14/273	0/190	-3.22309	-2.39552	inf
SRX8582630	TFs and others	CBFA2T3	Blood	NALM-6	855	14/273	0/190	-3.22309	-2.39552	inf
SRX8616379	TFs and others	BRD4	Blood	BCBL1	68	14/273	0/190	-3.22309	-2.39552	inf
SRX861681	TFs and others	AR	Prostate	Prostate cancer	282	14/273	0/190	-3.22309	-2.39552	inf
SRX861684	TFs and others	AR	Prostate	Prostate cancer	343	14/273	0/190	-3.22309	-2.39552	inf
SRX864095	TFs and others	MYC	Epidermis	Dermal fibroblast	202	14/273	0/190	-3.22309	-2.39552	inf
SRX8806003	TFs and others	ZNF410	Blood	HUDEP-2	882	14/273	0/190	-3.22309	-2.39552	inf
SRX8806005	TFs and others	Epitope tags	Blood	HUDEP-2	816	14/273	0/190	-3.22309	-2.39552	inf
SRX8806006	TFs and others	ZNF410	Blood	HUDEP-2	519	14/273	0/190	-3.22309	-2.39552	inf
SRX8806009	TFs and others	Epitope tags	Blood	HUDEP-2	586	14/273	0/190	-3.22309	-2.39552	inf
SRX8814975	TFs and others	LMNB1	Pluripotent stem cell	iPS derived cardiac cells	603	14/273	0/190	-3.22309	-2.39552	inf
SRX8886227	TFs and others	NFKB1	Breast	MDA-MB-231	288	14/273	0/190	-3.22309	-2.39552	inf
SRX8901400	TFs and others	RAD21	Neural	hTERT RPE-1	669	14/273	0/190	-3.22309	-2.39552	inf
SRX8945057	TFs and others	CPSF3	Bone	U2OS	995	14/273	0/190	-3.22309	-2.39552	inf
SRX9178807	TFs and others	HAP1	Blood	HAP1	1144	14/273	0/190	-3.22309	-2.39552	inf
SRX9178829	TFs and others	HAP1	Blood	HAP1	298	14/273	0/190	-3.22309	-2.39552	inf
SRX9178846	TFs and others	HAP1	Blood	HAP1	227	14/273	0/190	-3.22309	-2.39552	inf
SRX9187410	TFs and others	HDAC1	Pancreas	MIA Paca-2	513	14/273	0/190	-3.22309	-2.39552	inf
SRX9281788	TFs and others	RNF2	Kidney	293	45	14/273	0/190	-3.22309	-2.39552	inf
SRX9298950	TFs and others	NR3C1	Lung	Lung cancer cell line	626	14/273	0/190	-3.22309	-2.39552	inf
SRX9309768	TFs and others	BRD4	Blood	HL-60	1106	14/273	0/190	-3.22309	-2.39552	inf
SRX9318381	TFs and others	TOP2B	Neural	Glioma	81	14/273	0/190	-3.22309	-2.39552	inf
SRX9350936	TFs and others	BRD4	Digestive tract	SNU-16	648	14/273	0/190	-3.22309	-2.39552	inf
SRX9433117	TFs and others	CTR9	Bone	U2OS	378	14/273	0/190	-3.22309	-2.39552	inf
SRX9433120	TFs and others	CTR9	Bone	U2OS	305	14/273	0/190	-3.22309	-2.39552	inf
SRX9450698	TFs and others	AHR	Pluripotent stem cell	hESC H9	395	14/273	0/190	-3.22309	-2.39552	inf
SRX950754	TFs and others	TOP2B	Breast	MCF-7	184	14/273	0/190	-3.22309	-2.39552	inf
SRX9528949	TFs and others	Epitope tags	Breast	MCF-7	620	14/273	0/190	-3.22309	-2.39552	inf
SRX9628491	TFs and others	SMARCA4	Gonad	SCCOHT-1	222	14/273	0/190	-3.22309	-2.39552	inf
SRX9711151	TFs and others	AR	Lung	NCI-H1437	682	14/273	0/190	-3.22309	-2.39552	inf
SRX9178836	TFs and others	HAP1	Blood	HAP1	8680	15/273	29/190	-3.22109	-2.39552	0.359985
SRX2194285	TFs and others	BRD4	Breast	SUM 159PT	27126	103/273	103/190	-3.21875	-2.39552	0.695971
SRX2314264	TFs and others	SUPT5H	Blood	MOLT-4	15448	103/273	103/190	-3.21875	-2.39552	0.695971
SRX7551117	TFs and others	SETD1A	Uterus	HeLa	14498	103/273	103/190	-3.21875	-2.39552	0.695971
SRX5089445	TFs and others	ESR1	Breast	MCF-7	11563	40/273	9/190	-3.21536	-2.39552	3.0932
SRX10338559	TFs and others	MYC	Blood	NALM-6	29369	84/273	89/190	-3.21425	-2.39552	0.656871
SRX9702212	TFs and others	IRF3	Blood	MM.1S	20658	84/273	89/190	-3.21425	-2.39552	0.656871
SRX5661984	TFs and others	CREB1	Kidney	Kidney Cortex	31397	177/273	151/190	-3.21258	-2.39552	0.815807
DRX022354	TFs and others	ICE1	Kidney	293	731	18/273	1/190	-3.21027	-2.39552	12.5275
ERX181468	TFs and others	TP53	Bone	Saos-2	2022	18/273	1/190	-3.21027	-2.39552	12.5275
SRX016029	TFs and others	RB1	Lung	IMR-90	4236	18/273	1/190	-3.21027	-2.39552	12.5275
SRX059371	TFs and others	L3MBTL2	Blood	K-562	178	18/273	1/190	-3.21027	-2.39552	12.5275
SRX10030481	TFs and others	AR	Prostate	LNCAP	663	18/273	1/190	-3.21027	-2.39552	12.5275
SRX10119148	TFs and others	MYB	Blood	MV-4-11	570	18/273	1/190	-3.21027	-2.39552	12.5275
SRX1012221	TFs and others	MLLT3	Pluripotent stem cell	hESC derived neural cells	416	18/273	1/190	-3.21027	-2.39552	12.5275
SRX1012740	TFs and others	ESR1	Breast	MCF-7	1057	18/273	1/190	-3.21027	-2.39552	12.5275
SRX10989727	TFs and others	Epitope tags	Neural	SH-SY5Y	238	18/273	1/190	-3.21027	-2.39552	12.5275
SRX116418	TFs and others	CHD7	Blood	K-562	459	18/273	1/190	-3.21027	-2.39552	12.5275
SRX119636	TFs and others	PAF1	Lung	A549	1043	18/273	1/190	-3.21027	-2.39552	12.5275
SRX1318619	TFs and others	SIX1	Kidney	Kidney Cortex	408	18/273	1/190	-3.21027	-2.39552	12.5275
SRX1424883	TFs and others	AFF1	Blood	SEM	950	18/273	1/190	-3.21027	-2.39552	12.5275
SRX144723	TFs and others	BrdU	Uterus	HeLa	271	18/273	1/190	-3.21027	-2.39552	12.5275
SRX1478538	TFs and others	SIX1	Kidney	Kidney Cortex	402	18/273	1/190	-3.21027	-2.39552	12.5275
SRX150413	TFs and others	GATA1	Blood	PBDEFetal	614	18/273	1/190	-3.21027	-2.39552	12.5275
SRX1569770	TFs and others	POU2F1	Prostate	LNCAP	1086	18/273	1/190	-3.21027	-2.39552	12.5275
