SRX1735651	TFs and others	FOXO1	Blood	Pre-leukemia stem cells	18888	117/300	93/156	-4.50493	-0.530562	0.654194
SRX1384026	TFs and others	ATF3	Digestive tract	HCT 116	258	0/300	1/156	-0.46584	0	0
SRX1397408	TFs and others	GATA2	Blood	CD34+	611	0/300	1/156	-0.46584	0	0
SRX1424693	TFs and others	NANOG	Prostate	LNCAP	375	0/300	1/156	-0.46584	0	0
SRX1424696	TFs and others	NANOG	Prostate	LNCAP	697	0/300	1/156	-0.46584	0	0
SRX142907	TFs and others	AR	Prostate	LNCAP	1714	0/300	1/156	-0.46584	0	0
SRX144521	TFs and others	NFE2L2	Blood	Lymphoblastoid cell line	39	0/300	1/156	-0.46584	0	0
SRX1457741	TFs and others	Epitope tags	Kidney	293	801	0/300	1/156	-0.46584	0	0
SRX1471688	TFs and others	NFE2L2	Lung	BEAS-2B	101	0/300	1/156	-0.46584	0	0
SRX150394	TFs and others	SREBF2	Liver	Hep G2	144	0/300	1/156	-0.46584	0	0
SRX150395	TFs and others	SREBF1	Liver	Hep G2	164	0/300	1/156	-0.46584	0	0
SRX150502	TFs and others	SUZ12	Pluripotent stem cell	NT2-D1	272	0/300	1/156	-0.46584	0	0
SRX150691	TFs and others	STAT1	Blood	GM12878	447	0/300	1/156	-0.46584	0	0
SRX150702	TFs and others	PPARGC1A	Liver	Hep G2	207	0/300	1/156	-0.46584	0	0
SRX1515004	TFs and others	GFP	Kidney	293	299	0/300	1/156	-0.46584	0	0
SRX1515018	TFs and others	GFP	Kidney	293	334	0/300	1/156	-0.46584	0	0
SRX1515059	TFs and others	GFP	Kidney	293	2920	0/300	1/156	-0.46584	0	0
SRX1515061	TFs and others	GFP	Kidney	293	453	0/300	1/156	-0.46584	0	0
SRX157607	TFs and others	HIF1A	Cardiovascular	HUVEC	441	0/300	1/156	-0.46584	0	0
SRX1614803	TFs and others	ZNF366	Blood	Dendritic Cells	533	0/300	1/156	-0.46584	0	0
SRX1614804	TFs and others	ZNF366	Blood	Dendritic Cells	578	0/300	1/156	-0.46584	0	0
SRX170345	TFs and others	SMARCA4	Blood	CD4+	227	0/300	1/156	-0.46584	0	0
SRX1703573	TFs and others	AR	Prostate	LNCAP	1780	0/300	1/156	-0.46584	0	0
SRX1703574	TFs and others	AR	Prostate	LNCAP	1916	0/300	1/156	-0.46584	0	0
SRX1722157	TFs and others	MYC	Bone	U2OS	228	0/300	1/156	-0.46584	0	0
SRX176872	TFs and others	GATA3	Breast	MCF-7	309	0/300	1/156	-0.46584	0	0
SRX176873	TFs and others	GATA3	Breast	MCF-7	433	0/300	1/156	-0.46584	0	0
SRX1823818	TFs and others	STAT3	Bone	Osteoblasts	214	0/300	1/156	-0.46584	0	0
SRX185775	TFs and others	POU5F1	Epidermis	BJ	521	0/300	1/156	-0.46584	0	0
SRX185776	TFs and others	MYC	Epidermis	BJ	701	0/300	1/156	-0.46584	0	0
SRX185910	TFs and others	FOXM1	Breast	MCF-7	258	0/300	1/156	-0.46584	0	0
SRX186763	TFs and others	CBX2	Blood	K-562	262	0/300	1/156	-0.46584	0	0
SRX186765	TFs and others	CBX8	Blood	K-562	314	0/300	1/156	-0.46584	0	0
SRX186770	TFs and others	CREBBP	Blood	K-562	788	0/300	1/156	-0.46584	0	0
SRX189720	TFs and others	EP300	Cardiovascular	HUVEC	586	0/300	1/156	-0.46584	0	0
SRX189721	TFs and others	EP300	Cardiovascular	HUVEC	903	0/300	1/156	-0.46584	0	0
SRX189722	TFs and others	EP300	Cardiovascular	HUVEC	496	0/300	1/156	-0.46584	0	0
SRX189723	TFs and others	EP300	Cardiovascular	HUVEC	659	0/300	1/156	-0.46584	0	0
SRX189724	TFs and others	EP300	Cardiovascular	HUVEC	1500	0/300	1/156	-0.46584	0	0
SRX189726	TFs and others	EP300	Cardiovascular	HUVEC	1227	0/300	1/156	-0.46584	0	0
SRX1923323	TFs and others	BRD2	Blood	Mutu	678	0/300	1/156	-0.46584	0	0
SRX196107	TFs and others	PPARG	Adipocyte	SGBS	751	0/300	1/156	-0.46584	0	0
SRX2007817	TFs and others	KMT2A	Breast	MCF-7	790	0/300	1/156	-0.46584	0	0
SRX2023751	TFs and others	GATA4	Pluripotent stem cell	iPS derived cardiac cells	159	0/300	1/156	-0.46584	0	0
SRX2085893	TFs and others	Epitope tags	Kidney	293	326	0/300	1/156	-0.46584	0	0
SRX2109219	TFs and others	MYC	Breast	Mammary epithelial cells	668	0/300	1/156	-0.46584	0	0
SRX212437	TFs and others	ETS1	Blood	Treg	336	0/300	1/156	-0.46584	0	0
SRX212446	TFs and others	FOXP3	Blood	Treg	246	0/300	1/156	-0.46584	0	0
SRX212645	TFs and others	ZFX	Blood	RPMI 8402	509	0/300	1/156	-0.46584	0	0
SRX2207915	TFs and others	ATF3	Epidermis	CS1AN	1271	0/300	1/156	-0.46584	0	0
SRX2245442	TFs and others	ZEB1	Pancreas	MIA Paca-2	556	0/300	1/156	-0.46584	0	0
SRX2245495	TFs and others	BRD4	Blood	MV-4-11	252	0/300	1/156	-0.46584	0	0
SRX2245496	TFs and others	BRD4	Blood	MV-4-11	277	0/300	1/156	-0.46584	0	0
SRX2253225	TFs and others	CD74	Blood	B cells	477	0/300	1/156	-0.46584	0	0
SRX2253228	TFs and others	CD74	Blood	B cells	196	0/300	1/156	-0.46584	0	0
SRX2319762	TFs and others	VDR	Blood	THP-1	353	0/300	1/156	-0.46584	0	0
SRX2323893	TFs and others	AFF1	Kidney	293	490	0/300	1/156	-0.46584	0	0
SRX2323897	TFs and others	AFF1	Kidney	293	521	0/300	1/156	-0.46584	0	0
SRX2355075	TFs and others	NFE2L2	Cardiovascular	HAEC	260	0/300	1/156	-0.46584	0	0
SRX2367967	TFs and others	SP140	Blood	Macrophages	200	0/300	1/156	-0.46584	0	0
SRX2388756	TFs and others	AR	Prostate	Prostate cancer-associated fibroblasts	691	0/300	1/156	-0.46584	0	0
SRX2430640	TFs and others	KDM4C	Neural	SW 1783	398	0/300	1/156	-0.46584	0	0
SRX246954	TFs and others	ERCC2	Bone	HT-1080	919	0/300	1/156	-0.46584	0	0
SRX248930	TFs and others	ERG	Blood	CD34+	261	0/300	1/156	-0.46584	0	0
SRX248932	TFs and others	TAL1	Blood	CD34+	276	0/300	1/156	-0.46584	0	0
SRX248936	TFs and others	LMO2	Blood	CD34+	280	0/300	1/156	-0.46584	0	0
SRX2514255	TFs and others	ESR1	Uterus	Carcinoma, Endometrioid	425	0/300	1/156	-0.46584	0	0
SRX2524359	TFs and others	MYB	Blood	MV-4-11	271	0/300	1/156	-0.46584	0	0
SRX2524361	TFs and others	MYB	Blood	MV-4-11	263	0/300	1/156	-0.46584	0	0
SRX2527757	TFs and others	SMARCA2	Neural	SK-N-MC	594	0/300	1/156	-0.46584	0	0
SRX2527758	TFs and others	SMARCA2	Neural	SK-N-MC	436	0/300	1/156	-0.46584	0	0
SRX253230	TFs and others	SSRP1	Others	Fibrosarcoma	2632	0/300	1/156	-0.46584	0	0
SRX253232	TFs and others	SSRP1	Others	Fibrosarcoma	3275	0/300	1/156	-0.46584	0	0
SRX2548294	TFs and others	BRD4	Blood	KK1	553	0/300	1/156	-0.46584	0	0
SRX2556710	TFs and others	EZH2	Unclassified	Unclassified	181	0/300	1/156	-0.46584	0	0
SRX2578866	TFs and others	ESR1	Breast	MDA-MB-231	188	0/300	1/156	-0.46584	0	0
SRX2683587	TFs and others	Epitope tags	Kidney	293	279	0/300	1/156	-0.46584	0	0
SRX268881	TFs and others	TRF2	Lung	WI-38	678	0/300	1/156	-0.46584	0	0
SRX2708819	TFs and others	MCRS1	Liver	Hep G2	158	0/300	1/156	-0.46584	0	0
SRX2708821	TFs and others	MCRS1	Liver	HuH-7	71	0/300	1/156	-0.46584	0	0
SRX271856	TFs and others	EZH2	Blood	SU-DHL-5	1550	0/300	1/156	-0.46584	0	0
SRX2731656	TFs and others	HOXC5	Prostate	PC-3	546	0/300	1/156	-0.46584	0	0
SRX2749136	TFs and others	ARNT	Kidney	786-O	211	0/300	1/156	-0.46584	0	0
SRX2749144	TFs and others	ARNT	Kidney	786-O	132	0/300	1/156	-0.46584	0	0
SRX2842446	TFs and others	FOSL1	Bone	MG-63	348	0/300	1/156	-0.46584	0	0
SRX285742	TFs and others	HOXB7	Breast	BT-474	76	0/300	1/156	-0.46584	0	0
SRX285743	TFs and others	HOXB7	Breast	BT-474	261	0/300	1/156	-0.46584	0	0
SRX285744	TFs and others	HOXB7	Breast	BT-474	150	0/300	1/156	-0.46584	0	0
SRX285745	TFs and others	HOXB7	Breast	BT-474	138	0/300	1/156	-0.46584	0	0
SRX2871372	TFs and others	Epitope tags	Breast	T-47D	745	0/300	1/156	-0.46584	0	0
SRX2900093	TFs and others	BAP1	Breast	CAL-51	450	0/300	1/156	-0.46584	0	0
SRX2900590	TFs and others	NCOA2	Blood	THP-1	1351	0/300	1/156	-0.46584	0	0
SRX2941475	TFs and others	PBXIP1	Bone	Chondrocytes	721	0/300	1/156	-0.46584	0	0
SRX3032995	TFs and others	AR	Prostate	LNCAP	357	0/300	1/156	-0.46584	0	0
SRX3070468	TFs and others	NR3C1	Breast	MCF 10A	106	0/300	1/156	-0.46584	0	0
SRX3083285	TFs and others	BACH2	Blood	B cells	957	0/300	1/156	-0.46584	0	0
SRX3113422	TFs and others	MAF1	Blood	THP-1	551	0/300	1/156	-0.46584	0	0
SRX3124572	TFs and others	STAT3	Digestive tract	AGS	755	0/300	1/156	-0.46584	0	0
SRX317579	TFs and others	EZH2	Pluripotent stem cell	iPS cells	335	0/300	1/156	-0.46584	0	0
SRX317597	TFs and others	JARID2	Pluripotent stem cell	iPS cells	189	0/300	1/156	-0.46584	0	0
SRX3263401	TFs and others	CEBPB	Blood	OCI-AML3	1078	0/300	1/156	-0.46584	0	0
SRX3337441	TFs and others	KDM1A	Kidney	293	1118	0/300	1/156	-0.46584	0	0
SRX3337442	TFs and others	KDM1A	Kidney	293	1277	0/300	1/156	-0.46584	0	0
SRX3346353	TFs and others	RELA	Kidney	786-O	211	0/300	1/156	-0.46584	0	0
SRX342209	TFs and others	BRD4	Kidney	293	237	0/300	1/156	-0.46584	0	0
SRX3428653	TFs and others	ESR1	Breast	MCF-7	752	0/300	1/156	-0.46584	0	0
SRX3541096	TFs and others	ESR1	Breast	MCF-7	644	0/300	1/156	-0.46584	0	0
SRX3541103	TFs and others	ESR1	Breast	MCF-7	283	0/300	1/156	-0.46584	0	0
SRX3554406	TFs and others	CREB1	Breast	MDA-MB-134-VI	447	0/300	1/156	-0.46584	0	0
SRX3581479	TFs and others	Epitope tags	Pluripotent stem cell	iPS derived neural cells	2283	0/300	1/156	-0.46584	0	0
SRX3584195	TFs and others	AR	Gonad	Epididymis	1061	0/300	1/156	-0.46584	0	0
SRX3586325	TFs and others	NR3C1	Blood	Monocytes	717	0/300	1/156	-0.46584	0	0
SRX3586327	TFs and others	NR3C1	Blood	Monocytes	1044	0/300	1/156	-0.46584	0	0
SRX3599315	TFs and others	GATA2	Cardiovascular	HUVEC	763	0/300	1/156	-0.46584	0	0
SRX3599316	TFs and others	EP300	Cardiovascular	HUVEC	580	0/300	1/156	-0.46584	0	0
SRX3599317	TFs and others	EP300	Cardiovascular	HUVEC	914	0/300	1/156	-0.46584	0	0
SRX3599318	TFs and others	EP300	Cardiovascular	HUVEC	492	0/300	1/156	-0.46584	0	0
SRX3599319	TFs and others	EP300	Cardiovascular	HUVEC	654	0/300	1/156	-0.46584	0	0
SRX359969	TFs and others	PBX2	Digestive tract	LoVo	225	0/300	1/156	-0.46584	0	0
SRX3679898	TFs and others	KMT2D	Epidermis	Keratinocytes	792	0/300	1/156	-0.46584	0	0
SRX3679904	TFs and others	KMT2D	Epidermis	Keratinocytes	694	0/300	1/156	-0.46584	0	0
SRX3758833	TFs and others	BrdU	Uterus	HeLa	2135	0/300	1/156	-0.46584	0	0
SRX3834113	TFs and others	EZH2	Neural	T98G	304	0/300	1/156	-0.46584	0	0
SRX3862447	TFs and others	GATA3	Unclassified	Unclassified	395	0/300	1/156	-0.46584	0	0
SRX386478	TFs and others	MAF	Epidermis	Keratinocytes	653	0/300	1/156	-0.46584	0	0
SRX3868798	TFs and others	REST	Digestive tract	Colorectal cancer organoid	1042	0/300	1/156	-0.46584	0	0
SRX3873709	TFs and others	AFF1	Lung	SW 1271	430	0/300	1/156	-0.46584	0	0
SRX3881552	TFs and others	MYC	Prostate	LNCAP	284	0/300	1/156	-0.46584	0	0
SRX3927312	TFs and others	BRD9	Blood	Jurkat	1440	0/300	1/156	-0.46584	0	0
SRX3934090	TFs and others	INTS13	Blood	Monocytes	842	0/300	1/156	-0.46584	0	0
SRX3934092	TFs and others	NAB2	Blood	Monocytes	995	0/300	1/156	-0.46584	0	0
SRX3958390	TFs and others	WDR5	Breast	Breast cancer cells	1091	0/300	1/156	-0.46584	0	0
SRX396276	TFs and others	EZH2	Kidney	293	85	0/300	1/156	-0.46584	0	0
SRX3990976	TFs and others	PGR	Breast	T-47D	323	0/300	1/156	-0.46584	0	0
SRX4001966	TFs and others	RELA	Blood	THP-1	417	0/300	1/156	-0.46584	0	0
SRX4017879	TFs and others	TP63	Breast	Breast organoids	768	0/300	1/156	-0.46584	0	0
SRX4080208	TFs and others	HOXB13	Prostate	Prostate cancer cells	72	0/300	1/156	-0.46584	0	0
SRX4096890	TFs and others	TRPS1	Breast	SUM 159PT	3256	0/300	1/156	-0.46584	0	0
SRX4096891	TFs and others	TRPS1	Breast	SUM 159PT	3449	0/300	1/156	-0.46584	0	0
SRX4119729	TFs and others	Epitope tags	Kidney	293	378	0/300	1/156	-0.46584	0	0
SRX4155873	TFs and others	CTCFL	Bone	TC-71	611	0/300	1/156	-0.46584	0	0
SRX4155874	TFs and others	CTCFL	Bone	TC-71	696	0/300	1/156	-0.46584	0	0
SRX4170722	TFs and others	WDR5	Blood	MV-4-11	748	0/300	1/156	-0.46584	0	0
SRX4170723	TFs and others	WDR5	Blood	MV-4-11	755	0/300	1/156	-0.46584	0	0
SRX4170724	TFs and others	WDR5	Blood	MV-4-11	686	0/300	1/156	-0.46584	0	0
SRX4170725	TFs and others	WDR5	Blood	MV-4-11	811	0/300	1/156	-0.46584	0	0
SRX4170726	TFs and others	WDR5	Blood	MV-4-11	807	0/300	1/156	-0.46584	0	0
SRX4170727	TFs and others	WDR5	Blood	MV-4-11	683	0/300	1/156	-0.46584	0	0
SRX4397527	TFs and others	KMT2D	Pluripotent stem cell	NT2-D1	386	0/300	1/156	-0.46584	0	0
SRX4400348	TFs and others	MYC	Digestive tract	DLD-1	642	0/300	1/156	-0.46584	0	0
SRX4404422	TFs and others	MYCN	Unclassified	Unclassified	455	0/300	1/156	-0.46584	0	0
SRX4451204	TFs and others	ESR1	Breast	MCF-7	288	0/300	1/156	-0.46584	0	0
SRX4518426	TFs and others	BRD4	Prostate	LNCAP	860	0/300	1/156	-0.46584	0	0
SRX4559714	TFs and others	ZNF207	Pluripotent stem cell	hESC H9	426	0/300	1/156	-0.46584	0	0
SRX4580660	TFs and others	Epitope tags	Kidney	293	844	0/300	1/156	-0.46584	0	0
SRX4705116	TFs and others	CHAF1A	Blood	U-937	337	0/300	1/156	-0.46584	0	0
SRX4714459	TFs and others	GTF3C2	Breast	MCF 10A	189	0/300	1/156	-0.46584	0	0
SRX4714480	TFs and others	GTF3C2	Breast	T-47D	819	0/300	1/156	-0.46584	0	0
SRX4723359	TFs and others	GATA3	Neural	Neurons	591	0/300	1/156	-0.46584	0	0
SRX4743476	TFs and others	GFP	Liver	Hep G2	987	0/300	1/156	-0.46584	0	0
SRX4743480	TFs and others	GFP	Liver	Hep G2	554	0/300	1/156	-0.46584	0	0
SRX4745241	TFs and others	Epitope tags	Kidney	293	540	0/300	1/156	-0.46584	0	0
SRX475379	TFs and others	WDR5	Prostate	LNCAP	521	0/300	1/156	-0.46584	0	0
SRX4781505	TFs and others	BRD4	Blood	Acute myeloid leukemia	260	0/300	1/156	-0.46584	0	0
SRX4781506	TFs and others	BRD4	Blood	Acute myeloid leukemia	266	0/300	1/156	-0.46584	0	0
SRX4872743	TFs and others	CBX8	Blood	K-562	102	0/300	1/156	-0.46584	0	0
SRX4901017	TFs and others	GFI1B	Blood	SET-2	1099	0/300	1/156	-0.46584	0	0
SRX4901027	TFs and others	KDM1A	Blood	SET-2	435	0/300	1/156	-0.46584	0	0
SRX4909431	TFs and others	HDAC2	Breast	HCC3153	290	0/300	1/156	-0.46584	0	0
SRX4937332	TFs and others	KAT2A	Digestive tract	HCT 116	269	0/300	1/156	-0.46584	0	0
SRX4947691	TFs and others	Epitope tags	Cardiovascular	HUVEC	793	0/300	1/156	-0.46584	0	0
SRX4947692	TFs and others	Epitope tags	Cardiovascular	HUVEC	659	0/300	1/156	-0.46584	0	0
SRX5025681	TFs and others	DCP1A	Neural	SH-EP	155	0/300	1/156	-0.46584	0	0
SRX5025692	TFs and others	MYCN	Neural	SH-EP	605	0/300	1/156	-0.46584	0	0
SRX502810	TFs and others	HIRA	Lung	IMR-90	667	0/300	1/156	-0.46584	0	0
SRX5077398	TFs and others	BRD4	Liver	Hep G2	504	0/300	1/156	-0.46584	0	0
SRX5089537	TFs and others	ARID2	Breast	MCF-7	298	0/300	1/156	-0.46584	0	0
SRX5185603	TFs and others	MED12	Breast	MCF-7	673	0/300	1/156	-0.46584	0	0
SRX5185605	TFs and others	MED12	Breast	MCF-7	684	0/300	1/156	-0.46584	0	0
SRX5195710	TFs and others	ARID1A	Uterus	Endometrial epithelial cells	773	0/300	1/156	-0.46584	0	0
SRX5195712	TFs and others	ARID1A	Uterus	Endometrial epithelial cells	556	0/300	1/156	-0.46584	0	0
SRX5195714	TFs and others	ARID1A	Uterus	Endometrial epithelial cells	634	0/300	1/156	-0.46584	0	0
SRX5195716	TFs and others	ARID1A	Uterus	Endometrial epithelial cells	519	0/300	1/156	-0.46584	0	0
SRX5195718	TFs and others	ARID1A	Uterus	Endometrial epithelial cells	487	0/300	1/156	-0.46584	0	0
SRX5199670	TFs and others	EP300	Prostate	LNCAP	538	0/300	1/156	-0.46584	0	0
SRX5199677	TFs and others	EP300	Prostate	LNCAP	503	0/300	1/156	-0.46584	0	0
SRX5203297	TFs and others	ESR1	Breast	MCF-7	476	0/300	1/156	-0.46584	0	0
SRX5234466	TFs and others	SMARCB1	Pluripotent stem cell	iPS cells	2704	0/300	1/156	-0.46584	0	0
SRX5242454	TFs and others	MED1	Blood	MOLM-14	1151	0/300	1/156	-0.46584	0	0
SRX5251418	TFs and others	ESR1	Breast	MCF-7	349	0/300	1/156	-0.46584	0	0
SRX5251421	TFs and others	ESR1	Breast	MCF-7	326	0/300	1/156	-0.46584	0	0
SRX5255112	TFs and others	Epitope tags	Kidney	293	895	0/300	1/156	-0.46584	0	0
SRX5255116	TFs and others	Epitope tags	Kidney	HK-2	887	0/300	1/156	-0.46584	0	0
SRX5287700	TFs and others	MED1	Breast	MCF-7	527	0/300	1/156	-0.46584	0	0
SRX5323861	TFs and others	STAT3	Breast	MCF-7	180	0/300	1/156	-0.46584	0	0
SRX5323867	TFs and others	STAT3	Breast	MCF-7	301	0/300	1/156	-0.46584	0	0
SRX5323927	TFs and others	STAT3	Breast	Breast cancer cells	446	0/300	1/156	-0.46584	0	0
SRX5346136	TFs and others	WDR5	Blood	RAMOS	1005	0/300	1/156	-0.46584	0	0
SRX5394929	TFs and others	ATOH1	Epidermis	MKL-1	555	0/300	1/156	-0.46584	0	0
SRX5431454	TFs and others	Epitope tags	Digestive tract	Colorectal adenocarcinoma	1111	0/300	1/156	-0.46584	0	0
SRX5444508	TFs and others	DOT1L	Blood	ML-2	98	0/300	1/156	-0.46584	0	0
SRX5444527	TFs and others	MEN1	Blood	RS 411	180	0/300	1/156	-0.46584	0	0
SRX5444528	TFs and others	MEN1	Blood	RS 411	238	0/300	1/156	-0.46584	0	0
SRX5444529	TFs and others	KMT2A	Blood	RS 411	343	0/300	1/156	-0.46584	0	0
SRX5464931	TFs and others	YAP1	Pluripotent stem cell	iPS derived cardiac cells	1656	0/300	1/156	-0.46584	0	0
SRX5508306	TFs and others	HIRA	Unclassified	Unclassified	748	0/300	1/156	-0.46584	0	0
SRX5514013	TFs and others	FOS	Uterus	Uterin leiomyoma	573	0/300	1/156	-0.46584	0	0
SRX5665946	TFs and others	NFKB1	Kidney	293	455	0/300	1/156	-0.46584	0	0
SRX5704559	TFs and others	DEAF1	Epidermis	GMA24A1F	6	0/300	1/156	-0.46584	0	0
SRX5729922	TFs and others	RUNX1	Blood	Acute myeloid leukemia	370	0/300	1/156	-0.46584	0	0
SRX573051	TFs and others	CPSF3L	Uterus	HeLa	376	0/300	1/156	-0.46584	0	0
SRX5801452	TFs and others	STAT3	Blood	Th2 Cells	538	0/300	1/156	-0.46584	0	0
SRX5824567	TFs and others	BRD4	Breast	SUM 149PT	1335	0/300	1/156	-0.46584	0	0
SRX5824586	TFs and others	BRD4	Breast	SUM 159PT	1222	0/300	1/156	-0.46584	0	0
SRX5824590	TFs and others	BRD4	Breast	SUM 159PT	1044	0/300	1/156	-0.46584	0	0
SRX5930114	TFs and others	NCOR2	Blood	Acute myeloid leukemia	705	0/300	1/156	-0.46584	0	0
SRX6093191	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural cells	384	0/300	1/156	-0.46584	0	0
SRX6093192	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural cells	447	0/300	1/156	-0.46584	0	0
SRX6093193	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural cells	831	0/300	1/156	-0.46584	0	0
SRX6093194	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural cells	424	0/300	1/156	-0.46584	0	0
SRX6098150	TFs and others	TRPS1	Breast	MCF-7	539	0/300	1/156	-0.46584	0	0
SRX6435386	TFs and others	SUPT5H	Kidney	293	171	0/300	1/156	-0.46584	0	0
SRX644406	TFs and others	ELF1	Prostate	DU 145	603	0/300	1/156	-0.46584	0	0
SRX646134	TFs and others	EZH2	Blood	Erythroblasts	672	0/300	1/156	-0.46584	0	0
SRX648243	TFs and others	MYC	Digestive tract	LS-174T	259	0/300	1/156	-0.46584	0	0
SRX6487053	TFs and others	FOXA1	Breast	MCF-7	1126	0/300	1/156	-0.46584	0	0
SRX6487061	TFs and others	FOXA1	Breast	MCF-7	877	0/300	1/156	-0.46584	0	0
SRX6487070	TFs and others	FOXA1	Breast	MCF-7	750	0/300	1/156	-0.46584	0	0
SRX6614772	TFs and others	SMC3	Lung	IMR-90	529	0/300	1/156	-0.46584	0	0
SRX6639037	TFs and others	GTF3C2	Breast	T-47D	817	0/300	1/156	-0.46584	0	0
SRX6639038	TFs and others	GTF3C2	Breast	T-47D	753	0/300	1/156	-0.46584	0	0
SRX668350	TFs and others	GFP	Kidney	293	308	0/300	1/156	-0.46584	0	0
SRX673717	TFs and others	Biotin	Breast	MCF-7	425	0/300	1/156	-0.46584	0	0
SRX673719	TFs and others	Biotin	Breast	MCF-7	369	0/300	1/156	-0.46584	0	0
SRX6764992	TFs and others	WDR5	Digestive tract	LoVo	915	0/300	1/156	-0.46584	0	0
SRX6764996	TFs and others	WDR5	Neural	BE(2)-C	793	0/300	1/156	-0.46584	0	0
SRX6764997	TFs and others	WDR5	Neural	BE(2)-C	907	0/300	1/156	-0.46584	0	0
SRX6764998	TFs and others	WDR5	Neural	BE(2)-C	818	0/300	1/156	-0.46584	0	0
SRX6780871	TFs and others	CRTC1	Pluripotent stem cell	iPS derived neural cells	934	0/300	1/156	-0.46584	0	0
SRX6852809	TFs and others	SOX2	Lung	NCI-H520	206	0/300	1/156	-0.46584	0	0
SRX6860624	TFs and others	ESR1	Breast	T-47D	771	0/300	1/156	-0.46584	0	0
SRX6860628	TFs and others	ESR1	Breast	T-47D	818	0/300	1/156	-0.46584	0	0
SRX6860645	TFs and others	RNF2	Breast	T-47D	850	0/300	1/156	-0.46584	0	0
SRX6860650	TFs and others	RNF2	Breast	T-47D	759	0/300	1/156	-0.46584	0	0
SRX6860652	TFs and others	ESR1	Breast	T-47D	871	0/300	1/156	-0.46584	0	0
SRX6911604	TFs and others	ZMYND8	Neural	Glioblastoma	272	0/300	1/156	-0.46584	0	0
SRX695886	TFs and others	ASCL1	Others	Tumor	541	0/300	1/156	-0.46584	0	0
SRX6973253	TFs and others	GFP	Pluripotent stem cell	ES cells	362	0/300	1/156	-0.46584	0	0
SRX701968	TFs and others	EOMES	Pluripotent stem cell	hESC HUES64	210	0/300	1/156	-0.46584	0	0
SRX701970	TFs and others	EOMES	Pluripotent stem cell	hESC derived mesendodermal cells	626	0/300	1/156	-0.46584	0	0
SRX702046	TFs and others	OTX2	Pluripotent stem cell	hESC derived mesendodermal cells	226	0/300	1/156	-0.46584	0	0
SRX702075	TFs and others	SMAD1	Pluripotent stem cell	hESC derived mesendodermal cells	158	0/300	1/156	-0.46584	0	0
SRX7083392	TFs and others	TCF3	Blood	RAMOS	575	0/300	1/156	-0.46584	0	0
SRX7122006	TFs and others	FOXA1	Breast	MCF-7	1009	0/300	1/156	-0.46584	0	0
SRX718423	TFs and others	SMARCA4	Epidermis	501A	324	0/300	1/156	-0.46584	0	0
SRX7280994	TFs and others	IKZF1	Blood	JM1	337	0/300	1/156	-0.46584	0	0
SRX728775	TFs and others	LEO1	Blood	THP-1	461	0/300	1/156	-0.46584	0	0
SRX731135	TFs and others	TEAD1	Liver	CC-LP-1	1014	0/300	1/156	-0.46584	0	0
SRX731139	TFs and others	YAP1	Liver	CC-LP-1	815	0/300	1/156	-0.46584	0	0
SRX736068	TFs and others	FOXP1	Prostate	LNCAP	1159	0/300	1/156	-0.46584	0	0
SRX7366779	TFs and others	CDK9	Breast	MCF-7	376	0/300	1/156	-0.46584	0	0
SRX7366780	TFs and others	CDK9	Breast	MCF-7	327	0/300	1/156	-0.46584	0	0
SRX7366781	TFs and others	CDK9	Breast	MCF-7	437	0/300	1/156	-0.46584	0	0
SRX7366782	TFs and others	CDK9	Breast	MCF-7	305	0/300	1/156	-0.46584	0	0
SRX7366783	TFs and others	CDK9	Breast	MCF-7	436	0/300	1/156	-0.46584	0	0
SRX7366784	TFs and others	CDK9	Breast	MCF-7	352	0/300	1/156	-0.46584	0	0
SRX748420	TFs and others	HNF4A	Digestive tract	HCT 116	353	0/300	1/156	-0.46584	0	0
SRX748422	TFs and others	TCF7L2	Digestive tract	HCT 116	321	0/300	1/156	-0.46584	0	0
SRX748425	TFs and others	HNF4A	Digestive tract	HCT 116	515	0/300	1/156	-0.46584	0	0
SRX748426	TFs and others	HNF4A	Digestive tract	HCT 116	599	0/300	1/156	-0.46584	0	0
SRX748427	TFs and others	TCF7L2	Digestive tract	HCT 116	1145	0/300	1/156	-0.46584	0	0
SRX748429	TFs and others	TCF7L2	Digestive tract	HCT 116	718	0/300	1/156	-0.46584	0	0
SRX7563487	TFs and others	RUNX1	Pluripotent stem cell	iPS cells	608	0/300	1/156	-0.46584	0	0
SRX7563488	TFs and others	RUNX1	Pluripotent stem cell	iPS cells	799	0/300	1/156	-0.46584	0	0
SRX7572095	TFs and others	KLF5	Digestive tract	TE-5	345	0/300	1/156	-0.46584	0	0
SRX7626339	TFs and others	CTCF	Others	Mesenchymal Stromal Cells	363	0/300	1/156	-0.46584	0	0
SRX7760059	TFs and others	MYRF	Pancreas	CFPAC-1	988	0/300	1/156	-0.46584	0	0
SRX7807606	TFs and others	GATA3	Unclassified	Unclassified	504	0/300	1/156	-0.46584	0	0
SRX7902977	TFs and others	EGR1	Blood	Monocytes	38	0/300	1/156	-0.46584	0	0
SRX7972441	TFs and others	MKL2	Epidermis	MKL-2	372	0/300	1/156	-0.46584	0	0
